"COUNTY_ID","DB_ID","STATE_ID","NAME","SIZE_CODE","ACCOUNTS","USPS_STATE_CODE"
927,0,17,"BOURBON",9,491,"011"
928,0,17,"BROWN",9,488,"013"
929,0,17,"BUTLER",7,2678,"015"
930,0,17,"CHASE",9,233,"017"
931,0,17,"CHAUTAUQUA",9,279,"019"
932,0,17,"CHEROKEE",9,1601,"021"
933,0,17,"CHEYENNE",9,38,"023"
934,0,17,"CLARK",9,133,"025"
935,0,17,"CLAY",9,250,"027"
936,0,17,"CLOUD",9,227,"029"
937,0,17,"COFFEY",9,313,"031"
938,0,17,"COMANCHE",9,94,"033"
939,0,17,"COWLEY",9,1467,"035"
940,0,17,"CRAWFORD",9,353,"037"
941,0,17,"DECATUR",9,117,"039"
942,0,17,"DICKINSON",9,1561,"041"
943,0,17,"DONIPHAN",9,432,"043"
944,0,17,"DOUGLAS",8,3679,"045"
945,0,17,"EDWARDS",9,119,"047"
946,0,17,"ELK",9,145,"049"
947,0,17,"ELLIS",9,546,"051"
948,0,17,"ELLSWORTH",9,121,"053"
949,0,17,"FINNEY",9,30,"055"
950,0,17,"FORD",9,1163,"057"
951,0,17,"FRANKLIN",9,1750,"059"
952,0,17,"GEARY",9,1233,"061"
953,0,17,"GOVE",9,111,"063"
954,0,17,"GRAHAM",9,134,"065"
955,0,17,"GRANT",9,6,"067"
956,0,17,"GRAY",9,81,"069"
957,0,17,"GREELEY",9,41,"071"
958,0,17,"GREENWOOD",9,58,"073"
959,0,17,"HAMILTON",9,13,"075"
960,0,17,"HARPER",9,330,"077"
961,0,17,"HARVEY",7,1621,"079"
962,0,17,"HASKELL",9,1505,"081"
963,0,17,"HODGEMAN",9,354,"083"
964,0,17,"JACKSON",9,761,"085"
965,0,17,"JEFFERSON",9,1759,"087"
966,0,17,"JEWELL",9,57,"089"
967,0,17,"JOHNSON",7,15158,"091"
968,0,17,"KEARNY",9,330,"093"
969,0,17,"KINGMAN",9,320,"095"
970,0,17,"KIOWA",9,36,"097"
971,0,17,"LABETTE",9,652,"099"
972,0,17,"LANE",9,42,"101"
973,0,17,"LEAVENWORTH",7,5873,"103"
974,0,17,"LINCOLN",9,327,"105"
975,0,17,"LINN",9,522,"107"
976,0,17,"LOGAN",9,14,"109"
977,0,17,"LYON",9,1003,"111"
978,0,17,"MCPHERSON",9,807,"113"
979,0,17,"MARION",9,554,"115"
980,0,17,"MARSHALL",9,320,"117"
981,0,17,"MEADE",9,93,"119"
982,0,17,"MIAMI",7,1567,"121"
983,0,17,"MITCHELL",9,150,"123"
984,0,17,"MONTGOMERY",9,1513,"125"
985,0,17,"MORRIS",9,23,"127"
986,0,17,"MORTON",9,134,"129"
987,0,17,"NEMAHA",9,273,"131"
988,0,17,"NEOSHO",9,154,"133"
989,0,17,"NESS",9,71,"135"
990,0,17,"NORTON",9,102,"137"
991,0,17,"OSAGE",9,666,"139"
992,0,17,"OSBORNE",9,99,"141"
993,0,17,"OTTAWA",9,243,"143"
994,0,17,"PAWNEE",9,36,"145"
995,0,17,"PHILLIPS",9,118,"147"
996,0,17,"POTTAWATOMIE",9,976,"149"
997,0,17,"PRATT",9,427,"151"
998,0,17,"RAWLINS",9,270,"153"
999,0,17,"RENO",8,1580,"155"
1000,0,17,"REPUBLIC",9,114,"157"
1001,0,17,"RICE",9,1415,"159"
1002,0,17,"RILEY",9,349,"161"
1003,0,17,"ROOKS",9,90,"163"
1004,0,17,"RUSH",9,77,"165"
1005,0,17,"RUSSELL",9,162,"167"
1006,0,17,"SALINE",9,2295,"169"
1007,0,17,"SCOTT",9,485,"171"
1008,0,17,"SEDGWICK",7,20067,"173"
1009,0,17,"SEWARD",9,1570,"175"
1010,0,17,"SHAWNEE",8,8326,"177"
1011,0,17,"SHERIDAN",9,34,"179"
1012,0,17,"SHERMAN",9,175,"181"
1013,0,17,"SMITH",9,73,"183"
1014,0,17,"STAFFORD",9,997,"185"
1015,0,17,"STANTON",9,170,"187"
1016,0,17,"STEVENS",9,177,"189"
1017,0,17,"SUMNER",9,1227,"191"
1018,0,17,"THOMAS",9,95,"193"
1019,0,17,"TREGO",9,65,"195"
1020,0,17,"WABAUNSEE",9,1727,"197"
1021,0,17,"WALLACE",9,39,"199"
1022,0,17,"WASHINGTON",9,138,"201"
1023,0,17,"WICHITA",9,55,"203"
1024,0,17,"WILSON",9,383,"205"
1025,0,17,"WOODSON",9,208,"207"
1026,0,17,"WYANDOTTE",7,6075,"209"
1027,0,18,"VIP",0,0,"000"
1028,0,18,"ADAIR",9,841,"001"
1029,0,18,"ALLEN",9,701,"003"
1030,0,18,"ANDERSON",9,1581,"005"
1031,0,18,"BALLARD",9,287,"007"
1032,0,18,"BARREN",9,303,"009"
1033,0,18,"BATH",9,160,"011"
1034,0,18,"BELL",9,891,"013"
1035,0,18,"BOONE",7,6867,"015"
1036,0,18,"BOURBON",7,1260,"017"
1037,0,18,"BOYD",8,1945,"019"
1038,0,18,"BOYLE",9,1062,"021"
1039,0,18,"BRACKEN",9,602,"023"
1040,0,18,"BREATHITT",9,205,"025"
1041,0,18,"BRECKINRIDGE",9,1531,"027"
1042,0,18,"BULLITT",7,5599,"029"
1043,0,18,"BUTLER",9,627,"031"
1044,0,18,"CALDWELL",9,1718,"033"
1045,0,18,"CALLOWAY",9,2898,"035"
1046,0,18,"CAMPBELL",7,2453,"037"
1047,0,18,"CARLISLE",9,279,"039"
1048,0,18,"CARROLL",9,691,"041"
1049,0,18,"CARTER",8,720,"043"
1050,0,18,"CASEY",9,1536,"045"
1051,0,18,"CHRISTIAN",8,5407,"047"
1052,0,18,"CLARK",7,1729,"049"
1053,0,18,"CLAY",9,721,"051"
1054,0,18,"CLINTON",9,1189,"053"
1055,0,18,"CRITTENDEN",9,109,"055"
1056,0,18,"CUMBERLAND",9,7,"057"
1057,0,18,"DAVIESS",8,5901,"059"
1058,0,18,"EDMONSON",9,1394,"061"
1059,0,18,"ELLIOTT",9,56,"063"
1060,0,18,"ESTILL",9,5,"065"
1061,0,18,"FAYETTE",7,12081,"067"
1062,0,18,"FLEMING",9,506,"069"
1063,0,18,"FLOYD",9,1065,"071"
1064,0,18,"FRANKLIN",9,380,"073"
1065,0,18,"FULTON",9,170,"075"
1066,0,18,"GALLATIN",7,367,"077"
1067,0,18,"GARRARD",9,746,"079"
1068,0,18,"GRANT",7,684,"081"
1069,0,18,"GRAVES",9,345,"083"
1070,0,18,"GRAYSON",9,379,"085"
1071,0,18,"GREEN",9,12,"087"
1072,0,18,"GREENUP",8,2369,"089"
1073,0,18,"HANCOCK",9,633,"091"
1074,0,18,"HARDIN",8,4089,"093"
1075,0,18,"HARLAN",9,1369,"095"
1076,0,18,"HARRISON",9,8,"097"
1077,0,18,"HART",9,170,"099"
1078,0,18,"HENDERSON",8,2506,"101"
1079,0,18,"HENRY",9,3674,"103"
1080,0,18,"HICKMAN",9,714,"105"
1081,0,18,"HOPKINS",9,2826,"107"
1082,0,18,"JACKSON",9,1005,"109"
1083,0,18,"JEFFERSON",7,27044,"111"
1084,0,18,"JESSAMINE",7,2562,"113"
1085,0,18,"JOHNSON",9,616,"115"
1086,0,18,"KENTON",7,2737,"117"
1087,0,18,"KNOTT",9,476,"119"
1088,0,18,"KNOX",9,2529,"121"
1089,0,18,"LARUE",9,52,"123"
1090,0,18,"LAUREL",9,649,"125"
1091,0,18,"LAWRENCE",9,52,"127"
1092,0,18,"LEE",9,600,"129"
1093,0,18,"LESLIE",9,403,"131"
1094,0,18,"LETCHER",9,727,"133"
1095,0,18,"LEWIS",9,1692,"135"
1096,0,18,"LINCOLN",9,457,"137"
1097,0,18,"LIVINGSTON",9,535,"139"
1098,0,18,"LOGAN",9,1280,"141"
1099,0,18,"LYON",9,1314,"143"
1100,0,18,"MCCRACKEN",8,3321,"145"
1101,0,18,"MCCREARY",9,377,"147"
1102,0,18,"MCLEAN",9,1575,"149"
1103,0,18,"MADISON",7,4011,"151"
1104,0,18,"MAGOFFIN",9,264,"153"
1105,0,18,"MARION",9,677,"155"
1106,0,18,"MARSHALL",9,1958,"157"
1107,0,18,"MARTIN",9,615,"159"
1108,0,18,"MASON",9,140,"161"
1109,0,18,"MEADE",9,1430,"163"
1110,0,18,"MENIFEE",9,1138,"165"
1111,0,18,"MERCER",9,1361,"167"
1112,0,18,"METCALFE",9,134,"169"
1113,0,18,"MONROE",9,471,"171"
1114,0,18,"MONTGOMERY",9,2929,"173"
1115,0,18,"MORGAN",9,288,"175"
1116,0,18,"MUHLENBERG",9,685,"177"
1117,0,18,"NELSON",9,3313,"179"
1118,0,18,"NICHOLAS",9,184,"181"
1119,0,18,"OHIO",9,1647,"183"
1120,0,18,"OLDHAM",7,4810,"185"
1121,0,18,"OWEN",9,780,"187"
1122,0,18,"OWSLEY",9,50,"189"
1123,0,18,"PENDLETON",7,1033,"191"
1124,0,18,"PERRY",9,1078,"193"
1125,0,18,"PIKE",8,2390,"195"
1126,0,18,"POWELL",9,51,"197"
1127,0,18,"PULASKI",9,2457,"199"
1128,0,18,"ROBERTSON",9,1591,"201"
1129,0,18,"ROCKCASTLE",9,335,"203"
1130,0,18,"ROWAN",9,1320,"205"
1131,0,18,"RUSSELL",9,318,"207"
1132,0,18,"SCOTT",7,403,"209"
1133,0,18,"SHELBY",9,2947,"211"
1134,0,18,"SIMPSON",9,1324,"213"
1135,0,18,"SPENCER",9,1375,"215"
1136,0,18,"TAYLOR",9,1056,"217"
1137,0,18,"TODD",9,392,"219"
1138,0,18,"TRIGG",9,1226,"221"
1139,0,18,"TRIMBLE",9,329,"223"
1140,0,18,"UNION",9,536,"225"
1141,0,18,"WARREN",8,1717,"227"
1142,0,18,"WASHINGTON",9,1918,"229"
1143,0,18,"WAYNE",9,123,"231"
1144,0,18,"WEBSTER",9,1105,"233"
1145,0,18,"WHITLEY",9,956,"235"
1146,0,18,"WOLFE",9,475,"237"
1147,0,18,"WOODFORD",7,343,"239"
1148,0,19,"VIP",0,0,"000"
1149,0,19,"ACADIA",7,4155,"001"
1150,0,19,"ALLEN",9,2016,"003"
1151,0,19,"ASCENSION",7,5984,"005"
1152,0,19,"ASSUMPTION",9,4179,"007"
1153,0,19,"AVOYELLES",9,3072,"009"
1154,0,19,"BEAUREGARD",9,3267,"011"
1155,0,19,"BIENVILLE",9,1383,"013"
1156,0,19,"BOSSIER",7,7702,"015"
1157,0,19,"CADDO",7,14294,"017"
1158,0,19,"CALCASIEU",8,10438,"019"
1159,0,19,"CALDWELL",9,362,"021"
1160,0,19,"CAMERON",9,1003,"023"
1161,0,19,"CATAHOULA",9,334,"025"
1162,0,19,"CLAIBORNE",9,1329,"027"
1163,0,19,"CONCORDIA",9,1421,"029"
1164,0,19,"DE SOTO",9,2319,"031"
1165,0,19,"EAST BATON ROUGE",7,19479,"033"
1166,0,19,"EAST CARROLL",9,683,"035"
1167,0,19,"EAST FELICIANA",9,3501,"037"
1168,0,19,"EVANGELINE",9,3793,"039"
1169,0,19,"FRANKLIN",9,1868,"041"
1170,0,19,"GRANT",9,624,"043"
1171,0,19,"IBERIA",8,5883,"045"
1172,0,19,"IBERVILLE",9,4322,"047"
1173,0,19,"JACKSON",9,2280,"049"
1174,0,19,"JEFFERSON",7,24082,"051"
1175,0,19,"JEFFERSON DAVIS",9,2809,"053"
1176,0,19,"LAFAYETTE",7,11089,"055"
1177,0,19,"LAFOURCHE",8,4065,"057"
1178,0,19,"LA SALLE",9,1586,"059"
1179,0,19,"LINCOLN",9,198,"061"
1180,0,19,"LIVINGSTON",7,7138,"063"
1181,0,19,"MADISON",9,1359,"065"
1182,0,19,"MOREHOUSE",9,125,"067"
1183,0,19,"NATCHITOCHES",9,850,"069"
1184,0,19,"ORLEANS",7,14974,"071"
1185,0,19,"OUACHITA",8,8405,"073"
1186,0,19,"PLAQUEMINES",7,1865,"075"
1187,0,19,"POINTE COUPEE",9,2895,"077"
1188,0,19,"RAPIDES",8,6546,"079"
1189,0,19,"RED RIVER",9,250,"081"
1190,0,19,"RICHLAND",9,789,"083"
1191,0,19,"SABINE",9,2284,"085"
1192,0,19,"SAINT BERNARD",7,2904,"087"
1193,0,19,"SAINT CHARLES",7,3186,"089"
1194,0,19,"SAINT HELENA",9,3814,"091"
1195,0,19,"SAINT JAMES",7,1557,"093"
1196,0,19,"ST JOHN THE BAPTIST",7,2535,"095"
1197,0,19,"SAINT LANDRY",7,6912,"097"
1198,0,19,"SAINT MARTIN",7,2461,"099"
1199,0,19,"SAINT MARY",9,4752,"101"
1200,0,19,"SAINT TAMMANY",7,15558,"103"
1201,0,19,"TANGIPAHOA",8,7015,"105"
1202,0,19,"TENSAS",9,415,"107"
1203,0,19,"TERREBONNE",8,5937,"109"
1204,0,19,"UNION",9,1972,"111"
1205,0,19,"VERMILION",9,4759,"113"
1206,0,19,"VERNON",9,3774,"115"
1207,0,19,"WASHINGTON",9,3941,"117"
1208,0,19,"WEBSTER",7,2956,"119"
1209,0,19,"WEST BATON ROUGE",7,952,"121"
1210,0,19,"WEST CARROLL",9,121,"123"
1211,0,19,"WEST FELICIANA",9,1162,"125"
1212,0,19,"WINN",9,2020,"127"
1213,0,22,"VIP",0,1,"000"
1214,0,22,"ANDROSCOGGIN",8,2777,"001"
1215,0,22,"AROOSTOOK",8,963,"003"
1216,0,22,"CUMBERLAND",8,4951,"005"
1217,0,22,"FRANKLIN",9,1448,"007"
1218,0,22,"HANCOCK",9,3046,"009"
1219,0,22,"KENNEBEC",8,3245,"011"
1220,0,22,"KNOX",9,1144,"013"
1221,0,22,"LINCOLN",9,1277,"015"
1222,0,22,"OXFORD",9,1862,"017"
1223,0,22,"PENOBSCOT",8,4876,"019"
1224,0,22,"PISCATAQUIS",9,997,"021"
1225,0,22,"SAGADAHOC",9,1031,"023"
1226,0,22,"SOMERSET",9,2427,"025"
1227,0,22,"WALDO",9,1709,"027"
1228,0,22,"WASHINGTON",9,1573,"029"
1229,0,22,"YORK",8,5689,"031"
1230,0,21,"VIP",0,1,"000"
1231,0,21,"ALLEGANY",8,2258,"001"
1232,0,21,"ANNE ARUNDEL",6,7273,"003"
1233,0,21,"BALTIMORE",6,15505,"005"
1234,0,21,"CALVERT",6,2127,"009"
1235,0,21,"CAROLINE",9,891,"011"
1236,0,21,"CARROLL",6,5902,"013"
1237,0,21,"CECIL",6,3591,"015"
1238,0,21,"CHARLES",6,4152,"017"
1239,0,21,"DORCHESTER",9,1736,"019"
1240,0,21,"FREDERICK",6,6803,"021"
1241,0,21,"GARRETT",9,1963,"023"
1242,0,21,"HARFORD",6,3826,"025"
1243,0,21,"HOWARD",6,2341,"027"
1244,0,21,"KENT",9,678,"029"
1245,0,21,"MONTGOMERY",6,11706,"031"
1246,0,21,"PRINCE GEORGES",6,15939,"033"
1247,0,21,"QUEEN ANNES",6,2955,"035"
1248,0,21,"SAINT MARYS",8,5490,"037"
1249,0,21,"SOMERSET",9,899,"039"
1250,0,21,"TALBOT",9,1606,"041"
1251,0,21,"WASHINGTON",6,5724,"043"
1252,0,21,"WICOMICO",8,2510,"045"
1253,0,21,"WORCESTER",9,2373,"047"
1254,0,21,"BALTIMORE CITY",6,12580,"510"
1255,0,20,"VIP",0,0,"000"
1256,0,20,"BARNSTABLE",8,3492,"001"
1257,0,20,"BERKSHIRE",8,3645,"003"
1258,0,20,"BRISTOL",6,5696,"005"
1259,0,20,"DUKES",9,560,"007"
1260,0,20,"ESSEX",6,7195,"009"
1261,0,20,"FRANKLIN",8,1830,"011"
1262,0,20,"HAMPDEN",7,5512,"013"
1263,0,20,"HAMPSHIRE",7,2123,"015"
1264,0,20,"MIDDLESEX",6,8488,"017"
1265,0,20,"NANTUCKET",9,282,"019"
1266,0,20,"NORFOLK",6,4179,"021"
1267,0,20,"PLYMOUTH",6,4165,"023"
1268,0,20,"SUFFOLK",6,7281,"025"
1269,0,20,"WORCESTER",6,10635,"027"
1270,0,23,"VIP",0,14,"000"
1271,0,23,"ALCONA",9,445,"001"
1272,0,23,"ALGER",9,489,"003"
1273,0,23,"ALLEGAN",7,5213,"005"
1274,0,23,"ALPENA",9,182,"007"
1275,0,23,"ANTRIM",9,1611,"009"
1276,0,23,"ARENAC",9,556,"011"
1277,0,23,"BARAGA",9,782,"013"
1278,0,23,"BARRY",9,3029,"015"
1279,0,23,"BAY",7,5566,"017"
1280,0,23,"BENZIE",9,886,"019"
1281,0,23,"BERRIEN",8,4860,"021"
1282,0,23,"BRANCH",9,1507,"023"
1283,0,23,"CALHOUN",7,5427,"025"
1284,0,23,"CASS",9,2083,"027"
1285,0,23,"CHARLEVOIX",9,1268,"029"
1286,0,23,"CHEBOYGAN",9,1576,"031"
1287,0,23,"CHIPPEWA",9,1604,"033"
1288,0,23,"CLARE",9,1499,"035"
1289,0,23,"CLINTON",7,7285,"037"
1290,0,23,"CRAWFORD",9,447,"039"
1291,0,23,"DELTA",9,1787,"041"
1292,0,23,"DICKINSON",9,805,"043"
1293,0,23,"EATON",7,6022,"045"
1294,0,23,"EMMET",9,1358,"047"
1295,0,23,"GENESEE",6,14026,"049"
1296,0,23,"GLADWIN",9,395,"051"
1297,0,23,"GOGEBIC",9,786,"053"
1298,0,23,"GRAND TRAVERSE",8,877,"055"
1299,0,23,"GRATIOT",9,1160,"057"
1300,0,23,"HILLSDALE",9,2311,"059"
1301,0,23,"HOUGHTON",9,933,"061"
1302,0,23,"HURON",9,1595,"063"
1303,0,23,"INGHAM",7,6485,"065"
1304,0,23,"IONIA",9,2482,"067"
1305,0,23,"IOSCO",9,467,"069"
1306,0,23,"IRON",9,709,"071"
1307,0,23,"ISABELLA",9,735,"073"
1308,0,23,"JACKSON",8,5767,"075"
1309,0,23,"KALAMAZOO",7,7067,"077"
1310,0,23,"KALKASKA",9,1097,"079"
1311,0,23,"KENT",7,17747,"081"
1312,0,23,"KEWEENAW",9,153,"083"
1313,0,23,"LAKE",9,1168,"085"
1314,0,23,"LAPEER",6,2931,"087"
1315,0,23,"LEELANAU",9,1557,"089"
1316,0,23,"LENAWEE",6,3062,"091"
1317,0,23,"LIVINGSTON",6,7006,"093"
1318,0,23,"LUCE",9,155,"095"
1319,0,23,"MACKINAC",9,1299,"097"
1320,0,23,"MACOMB",6,24199,"099"
1321,0,23,"MANISTEE",9,1017,"101"
1322,0,23,"MARQUETTE",8,1947,"103"
1323,0,23,"MASON",9,1112,"105"
1324,0,23,"MECOSTA",9,1050,"107"
1325,0,23,"MENOMINEE",9,1386,"109"
1326,0,23,"MIDLAND",7,1555,"111"
1327,0,23,"MISSAUKEE",9,1624,"113"
1328,0,23,"MONROE",6,4398,"115"
1329,0,23,"MONTCALM",9,1250,"117"
1330,0,23,"MONTMORENCY",9,647,"119"
1331,0,23,"MUSKEGON",7,3601,"121"
1332,0,23,"NEWAYGO",9,2190,"123"
1333,0,23,"OAKLAND",6,32032,"125"
1334,0,23,"OCEANA",9,1673,"127"
1335,0,23,"OGEMAW",9,876,"129"
1336,0,23,"ONTONAGON",9,483,"131"
1337,0,23,"OSCEOLA",9,321,"133"
1338,0,23,"OSCODA",9,559,"135"
1339,0,23,"OTSEGO",9,1060,"137"
1340,0,23,"OTTAWA",7,5826,"139"
1341,0,23,"PRESQUE ISLE",9,1247,"141"
1342,0,23,"ROSCOMMON",9,1830,"143"
1343,0,23,"SAGINAW",7,5293,"145"
1344,0,23,"SAINT CLAIR",6,7734,"147"
1345,0,23,"SAINT JOSEPH",9,1758,"149"
1346,0,23,"SANILAC",9,2660,"151"
1347,0,23,"SCHOOLCRAFT",9,650,"153"
1348,0,23,"SHIAWASSEE",8,2550,"155"
1349,0,23,"TUSCOLA",9,1762,"157"
1350,0,23,"VAN BUREN",7,4787,"159"
1351,0,23,"WASHTENAW",6,7661,"161"
1352,0,23,"WAYNE",6,56063,"163"
1353,0,23,"WEXFORD",9,1245,"165"
1354,0,24,"VIP",0,25,"000"
1355,0,24,"AITKIN",9,1419,"001"
1356,0,24,"ANOKA",6,7389,"003"
1357,0,24,"BECKER",9,767,"005"
1358,0,24,"BELTRAMI",9,441,"007"
1359,0,24,"BENTON",8,1877,"009"
1360,0,24,"BIG STONE",9,127,"011"
1361,0,24,"BLUE EARTH",9,928,"013"
1362,0,24,"BROWN",9,241,"015"
1363,0,24,"CARLTON",9,1892,"017"
1364,0,24,"CARVER",6,3623,"019"
1365,0,24,"CASS",9,3777,"021"
1366,0,24,"CHIPPEWA",9,357,"023"
1367,0,24,"CHISAGO",6,3406,"025"
1368,0,24,"CLAY",8,590,"027"
1369,0,24,"CLEARWATER",9,140,"029"
1370,0,24,"COOK",9,426,"031"
1371,0,24,"COTTONWOOD",9,238,"033"
1372,0,24,"CROW WING",9,1672,"035"
1373,0,24,"DAKOTA",6,6549,"037"
1374,0,24,"DODGE",9,807,"039"
1375,0,24,"DOUGLAS",9,361,"041"
1376,0,24,"FARIBAULT",9,111,"043"
1377,0,24,"FILLMORE",9,944,"045"
1378,0,24,"FREEBORN",9,677,"047"
1379,0,24,"GOODHUE",9,1057,"049"
1380,0,24,"GRANT",9,186,"051"
1381,0,24,"HENNEPIN",6,26731,"053"
1382,0,24,"HOUSTON",8,335,"055"
1383,0,24,"HUBBARD",9,1074,"057"
1384,0,24,"ISANTI",6,2184,"059"
1385,0,24,"ITASCA",9,1912,"061"
1386,0,24,"JACKSON",9,512,"063"
1387,0,24,"KANABEC",9,1288,"065"
1388,0,24,"KANDIYOHI",9,952,"067"
1389,0,24,"KITTSON",9,92,"069"
1390,0,24,"KOOCHICHING",9,462,"071"
1391,0,24,"LAC QUI PARLE",9,272,"073"
1392,0,24,"LAKE",9,635,"075"
1393,0,24,"LAKE OF THE WOODS",9,64,"077"
1394,0,24,"LE SUEUR",9,571,"079"
1395,0,24,"LINCOLN",9,516,"081"
1396,0,24,"LYON",9,270,"083"
1397,0,24,"MCLEOD",9,884,"085"
1398,0,24,"MAHNOMEN",9,54,"087"
1399,0,24,"MARSHALL",9,437,"089"
1400,0,24,"MARTIN",9,692,"091"
1401,0,24,"MEEKER",9,1052,"093"
1402,0,24,"MILLE LACS",9,418,"095"
1403,0,24,"MORRISON",9,1470,"097"
1404,0,24,"MOWER",9,826,"099"
1405,0,24,"MURRAY",9,305,"101"
1406,0,24,"NICOLLET",9,1520,"103"
1407,0,24,"NOBLES",9,441,"105"
1408,0,24,"NORMAN",9,268,"107"
1409,0,24,"OLMSTED",8,2873,"109"
1410,0,24,"OTTER TAIL",9,2141,"111"
1411,0,24,"PENNINGTON",9,1,"113"
1412,0,24,"PINE",9,877,"115"
1413,0,24,"PIPESTONE",9,125,"117"
1414,0,24,"POLK",8,884,"119"
1415,0,24,"POPE",9,1024,"121"
1416,0,24,"RAMSEY",6,13202,"123"
1417,0,24,"RED LAKE",9,127,"125"
1418,0,24,"REDWOOD",9,713,"127"
1419,0,24,"RENVILLE",9,541,"129"
1420,0,24,"RICE",9,1465,"131"
1421,0,24,"ROCK",9,206,"133"
1422,0,24,"ROSEAU",9,374,"135"
1423,0,24,"SAINT LOUIS",8,7489,"137"
1424,0,24,"SCOTT",6,5375,"139"
1425,0,24,"SHERBURNE",6,1603,"141"
1426,0,24,"SIBLEY",9,652,"143"
1427,0,24,"STEARNS",8,3097,"145"
1428,0,24,"STEELE",9,764,"147"
1429,0,24,"STEVENS",9,116,"149"
1430,0,24,"SWIFT",9,282,"151"
1431,0,24,"TODD",9,561,"153"
1432,0,24,"TRAVERSE",9,196,"155"
1433,0,24,"WABASHA",9,527,"157"
1434,0,24,"WADENA",9,203,"159"
1435,0,24,"WASECA",9,752,"161"
1436,0,24,"WASHINGTON",6,6532,"163"
1437,0,24,"WATONWAN",9,397,"165"
1438,0,24,"WILKIN",9,1022,"167"
1439,0,24,"WINONA",9,430,"169"
1440,0,24,"WRIGHT",6,5124,"171"
1441,0,24,"YELLOW MEDICINE",9,247,"173"
1442,0,26,"VIP",0,7,"000"
1443,0,26,"ADAMS",9,640,"001"
1444,0,26,"ALCORN",9,2654,"003"
1445,0,26,"AMITE",9,3068,"005"
1446,0,26,"ATTALA",9,393,"007"
1447,0,26,"BENTON",9,866,"009"
1448,0,26,"BOLIVAR",9,2832,"011"
1449,0,26,"CALHOUN",9,1442,"013"
1450,0,26,"CARROLL",9,3161,"015"
1451,0,26,"CHICKASAW",9,144,"017"
1452,0,26,"CHOCTAW",9,937,"019"
1453,0,26,"CLAIBORNE",9,320,"021"
1454,0,26,"CLARKE",9,2538,"023"
1455,0,26,"CLAY",9,3626,"025"
1456,0,26,"COAHOMA",9,1904,"027"
1457,0,26,"COPIAH",9,1767,"029"
1458,0,26,"COVINGTON",9,1335,"031"
1459,0,26,"DESOTO",7,14071,"033"
1460,0,26,"FORREST",8,4207,"035"
1461,0,26,"FRANKLIN",9,1834,"037"
1462,0,26,"GEORGE",9,98,"039"
1463,0,26,"GREENE",9,2233,"041"
1464,0,26,"GRENADA",9,554,"043"
1465,0,26,"HANCOCK",7,4387,"045"
1466,0,26,"HARRISON",7,13875,"047"
1467,0,26,"HINDS",7,10965,"049"
1468,0,26,"HOLMES",9,922,"051"
1469,0,26,"HUMPHREYS",9,142,"053"
1470,0,26,"ISSAQUENA",9,87,"055"
1471,0,26,"ITAWAMBA",9,2476,"057"
1472,0,26,"JACKSON",7,13128,"059"
1473,0,26,"JASPER",9,1773,"061"
1474,0,26,"JEFFERSON",9,3922,"063"
1475,0,26,"JEFFERSON DAVIS",9,1072,"065"
1476,0,26,"JONES",9,2809,"067"
1477,0,26,"KEMPER",9,440,"069"
1478,0,26,"LAFAYETTE",9,4999,"071"
1479,0,26,"LAMAR",8,1052,"073"
1480,0,26,"LAUDERDALE",8,3101,"075"
1481,0,26,"LAWRENCE",9,2103,"077"
1482,0,26,"LEAKE",9,2440,"079"
1483,0,26,"LEE",8,4857,"081"
1484,0,26,"LEFLORE",9,667,"083"
1485,0,26,"LINCOLN",9,2363,"085"
1486,0,26,"LOWNDES",9,3170,"087"
1487,0,26,"MADISON",7,7751,"089"
1488,0,26,"MARION",9,296,"091"
1489,0,26,"MARSHALL",9,3009,"093"
1490,0,26,"MONROE",9,3683,"095"
1491,0,26,"MONTGOMERY",9,81,"097"
1492,0,26,"NESHOBA",9,948,"099"
1493,0,26,"NEWTON",9,1664,"101"
1494,0,26,"NOXUBEE",9,884,"103"
1495,0,26,"OKTIBBEHA",9,259,"105"
1496,0,26,"PANOLA",9,2761,"107"
1497,0,26,"PEARL RIVER",9,2566,"109"
1498,0,26,"PERRY",9,188,"111"
1499,0,26,"PIKE",9,1510,"113"
1500,0,26,"PONTOTOC",9,1495,"115"
1501,0,26,"PRENTISS",9,66,"117"
1502,0,26,"QUITMAN",9,2089,"119"
1503,0,26,"RANKIN",7,6217,"121"
1504,0,26,"SCOTT",9,1568,"123"
1505,0,26,"SHARKEY",9,103,"125"
1506,0,26,"SIMPSON",9,2330,"127"
1507,0,26,"SMITH",9,3135,"129"
1508,0,26,"STONE",9,796,"131"
1509,0,26,"SUNFLOWER",9,2111,"133"
1510,0,26,"TALLAHATCHIE",9,2460,"135"
1511,0,26,"TATE",9,1700,"137"
1512,0,26,"TIPPAH",9,1797,"139"
1513,0,26,"TISHOMINGO",9,1628,"141"
1514,0,26,"TUNICA",9,358,"143"
1515,0,26,"UNION",9,2074,"145"
1516,0,26,"WALTHALL",9,482,"147"
1517,0,26,"WARREN",9,4327,"149"
1518,0,26,"WASHINGTON",9,2905,"151"
1519,0,26,"WAYNE",9,1097,"153"
1520,0,26,"WEBSTER",9,454,"155"
1521,0,26,"WILKINSON",9,310,"157"
1522,0,26,"WINSTON",9,1399,"159"
1523,0,26,"YALOBUSHA",9,314,"161"
1524,0,26,"YAZOO",9,358,"163"
1525,0,25,"VIP",0,5,"000"
1526,0,25,"ADAIR",9,330,"001"
